,asset_1,asset_2,asset_1_name,asset_2_name,A,B,l_max,theta,mu,sigma,x_0,x_T,d_star,b_star,t_first_d_star,t_first_b_star
531,A332620,A292340,"('ARIRANG 미국장기우량회사채', 'US,bond')","('마이티 200커버드콜ATM레버리지', 'option,leverage')",1.0,0.095477,4.00935,1.2784150101634217,3.1827711439365993,0.11495911341017796,1.0954773869346734,1.2635978588441512,1.0954773869346734,1.35678391959799,inf,inf
532,A332620,A166400,"('ARIRANG 미국장기우량회사채', 'US,bond')","('TIGER 200커버드콜5%OTM', 'option')",1.0,0.18593,4.020205,1.3856969754266009,2.968448913549414,0.11511286526446629,1.185929648241206,1.367627145013278,1.185929648241206,1.4673366834170853,inf,inf
533,A332620,A271050,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KODEX WTI원유선물인버스(H)', 'commodity,inverse')",1.0,-0.025126,3.996901,1.1019377564805382,4.211756948553382,0.11975728249696933,0.9748743718592965,1.091784861078173,0.9748743718592965,1.1758793969849246,277.0,inf
534,A332620,A132030,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KODEX 골드선물(H)', 'commodity')",1.0,-0.075377,3.990168,1.0885157348251804,3.434981060147627,0.11683057275617721,0.9246231155778895,1.0746877472765723,0.9246231155778895,1.1658291457286432,inf,inf
535,A332620,A138910,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KODEX 구리선물(H)', 'commodity')",1.0,0.045226,3.989924,1.204247627620468,3.7623451548804976,0.11955358845183664,1.0452261306532664,1.193108700202963,1.0452261306532664,1.2864321608040201,inf,inf
536,A332620,A316300,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KINDEX 싱가포르리츠', 'singapore,real-estate')",1.0,0.035176,3.986302,1.1943113703009387,3.680630401164335,0.11849889628686822,1.035175879396985,1.183440982916202,1.035175879396985,1.2763819095477387,inf,inf
537,A332620,A352560,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KODEX 다우존스미국리츠(H)', 'US,real-estate')",1.0,0.085427,3.994977,1.2511194744264325,3.562350561877277,0.11683978202524614,1.085427135678392,1.2368001806545614,1.085427135678392,1.3266331658291457,inf,inf
538,A332620,A250780,"('ARIRANG 미국장기우량회사채', 'US,bond')","('TIGER 코스닥150선물인버스', 'inverse')",1.0,-0.085427,4.001764,1.0842514073025087,3.261648380585992,0.11571355203311808,0.914572864321608,1.0678522566113182,0.914572864321608,1.1658291457286432,inf,inf
539,A332620,A295020,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KBSTAR 국채선물10년인버스', 'inverse,bond')",1.0,0.557789,4.020244,1.663107592495044,4.998700376339477,0.11534873949737239,1.5577889447236182,1.652591550762482,1.5577889447236182,1.728643216080402,256.0,inf
540,A332620,A217780,"('ARIRANG 미국장기우량회사채', 'US,bond')","('TIGER 차이나CSI300인버스(합성)', 'china,inverse')",1.0,-0.025126,3.986688,1.1388952221150421,3.5961144529988505,0.11841223946922216,0.9748743718592965,1.127147730335122,0.9748743718592965,1.2160804020100502,inf,inf
541,A332620,A225030,"('ARIRANG 미국장기우량회사채', 'US,bond')","('TIGER 미국S&P500선물인버스(H)', 'US,inverse')",1.0,-0.155779,4.011385,1.0141277989511068,3.3694294511844856,0.11479296160746544,0.8442211055276382,0.9927317141540924,0.8442211055276382,1.0954773869346734,286.0,inf
542,A332620,A373530,"('ARIRANG 미국장기우량회사채', 'US,bond')","('ARIRANG 신흥국MSCI인버스(합성 H)', 'emerging-market,inverse')",1.0,-0.165829,4.014638,1.024678849689989,3.1567522681157505,0.11483639813822334,0.8341708542713568,1.0045939259724417,0.8341708542713568,1.105527638190955,inf,inf
543,A332620,A280940,"('ARIRANG 미국장기우량회사채', 'US,bond')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,0.055276,3.988231,1.2198151277437257,3.480630245866107,0.11756415497527574,1.0552763819095476,1.2068097587963365,1.0552763819095476,1.2964824120603016,inf,inf
544,A182490,A305720,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,-0.025126,4.880224,1.009898641969725,5.7186930958502975,0.051265980619560926,0.9748743718592965,1.011558231653032,0.964824120603015,1.035175879396985,inf,inf
545,A182490,A091180,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 자동차', 'technology,manufacturing')",1.0,-0.015075,4.874277,1.0193309244835083,5.649040037294752,0.05160964799459395,0.9849246231155779,1.0182192821426388,0.9748743718592965,1.0452261306532664,inf,inf
546,A182490,A228800,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 여행레저', 'retail')",1.0,-0.015075,4.874216,1.0208456252370235,5.308733172805148,0.05149980867669254,0.9849246231155779,1.0209071701826542,0.9748743718592965,1.0452261306532664,inf,inf
547,A182490,A161510,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('ARIRANG 고배당주', 'high-dividend')",1.0,-0.015075,4.872262,1.0226402262178242,5.116941685157576,0.05152939116635682,0.9849246231155779,1.0226688829963082,0.9748743718592965,1.0452261306532664,inf,inf
548,A182490,A150460,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 중국소비테마', 'china,retail')",1.0,-0.035176,4.879021,0.9972439908228331,5.695870806285206,0.0513530749459069,0.964824120603015,0.9949878524352737,0.9547738693467337,1.0251256281407035,inf,inf
549,A182490,A228810,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 미디어컨텐츠', 'retail')",1.0,-0.025126,4.883745,1.0090659230622168,5.287793554640253,0.051057137990690546,0.9748743718592965,1.010836705363623,0.964824120603015,1.035175879396985,inf,inf
550,A182490,A139220,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 200 건설', 'utilities')",1.0,-0.015075,4.873287,1.0206083817280873,5.326501001565054,0.05144070218974527,0.9849246231155779,1.0195901217307204,0.9748743718592965,1.0452261306532664,inf,inf
551,A182490,A117680,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 철강', 'commodity')",1.0,-0.015075,4.875898,1.022091573784203,5.1516387082582975,0.05138148593591238,0.9849246231155779,1.0208541534825906,0.9748743718592965,1.0452261306532664,inf,inf
552,A182490,A174350,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 로우볼', 'volatility')",1.0,-0.025126,4.872303,1.0120932713698847,5.1847667431149045,0.05159062486464614,0.9748743718592965,1.0117964041668397,0.964824120603015,1.035175879396985,inf,inf
553,A182490,A244670,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 밸류Plus', 'value')",1.0,-0.025126,4.878039,1.0092498693269454,5.419885286159084,0.0512123015676573,0.9748743718592965,1.0072156363684643,0.964824120603015,1.035175879396985,inf,inf
554,A182490,A322150,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KINDEX 스마트하이베타', 'factor-model')",1.0,-0.035176,4.881156,0.9962363209824908,5.97104940290135,0.051122844145395106,0.964824120603015,0.994781584269897,0.9547738693467337,1.015075376884422,inf,inf
555,A182490,A337120,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX Fn멀티팩터', 'factor-model')",1.0,-0.035176,4.877271,0.9975354072486069,5.797029093172155,0.051368732350446894,0.964824120603015,0.9962169407489082,0.9547738693467337,1.0251256281407035,inf,inf
556,A182490,A147970,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 모멘텀', 'momentum')",1.0,-0.025126,4.877081,1.0118979174184384,5.158129903383568,0.051209387572233714,0.9748743718592965,1.0113010321586917,0.964824120603015,1.035175879396985,inf,inf
557,A182490,A243880,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 200IT레버리지', 'leverage,technology')",1.0,-0.005025,4.875841,1.0300896342992047,5.389268951869248,0.051428884532501204,0.9949748743718593,1.0294953137498417,0.9849246231155779,1.0552763819095476,inf,inf
558,A182490,A153130,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 단기채권', 'bond')",1.0,-1.0,4.874235,0.04377619360620472,4.607573229896971,0.051417943698278186,0.0,0.04328958660454385,0.0,0.09045226130653267,inf,inf
559,A182490,A148070,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KOSEF 국고채10년', 'bond')",1.0,-0.045226,4.871758,0.9884144020384973,5.692332859654279,0.05159244060132683,0.9547738693467337,0.9878170836986303,0.9447236180904522,1.015075376884422,inf,inf
560,A182490,A332620,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('ARIRANG 미국장기우량회사채', 'US,bond')",1.0,-0.055276,4.877979,0.9726928289655702,6.605246923297029,0.050973266095199365,0.9447236180904522,0.9738478050794176,0.9346733668341709,0.9949748743718593,inf,inf
561,A182490,A292770,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 국채선물3년인버스', 'inverse,bond')",1.0,0.356784,4.884226,1.3836030793330931,6.879703828675872,0.05073063137048849,1.35678391959799,1.3826169222816274,1.3467336683417086,1.407035175879397,331.0,inf
562,A182490,A123310,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 인버스', 'inverse')",1.0,0.035176,4.878083,1.068335713912804,5.772587810179699,0.051262290566810975,1.035175879396985,1.06736735135558,1.0251256281407035,1.0954773869346734,inf,inf
563,A182490,A292340,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('마이티 200커버드콜ATM레버리지', 'option,leverage')",1.0,-0.035176,4.88921,0.9966694577604337,5.834789281265844,0.05105949798545143,0.964824120603015,0.9950176963370823,0.9547738693467337,1.015075376884422,inf,inf
564,A182490,A166400,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 200커버드콜5%OTM', 'option')",1.0,-0.045226,4.880163,0.9857243115537937,6.032172974329288,0.05101714083471419,0.9547738693467337,0.9840945486445096,0.9447236180904522,1.0050251256281406,inf,inf
565,A182490,A271050,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX WTI원유선물인버스(H)', 'commodity,inverse')",1.0,0.005025,4.869255,1.0487643191160194,4.631241620947746,0.051815686002748315,1.0050251256281406,1.0487296453774395,1.0050251256281406,1.0753768844221105,inf,inf
566,A182490,A132030,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 골드선물(H)', 'commodity')",1.0,0.005025,4.870588,1.0425126075246625,5.194326942047843,0.05170355724571604,1.0050251256281406,1.0422792882727525,0.9949748743718593,1.065326633165829,inf,inf
567,A182490,A138910,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 구리선물(H)', 'commodity')",1.0,-0.035176,4.881996,1.002233133325394,4.83508352623265,0.050670693870755144,0.964824120603015,1.0028129286100438,0.9547738693467337,1.0251256281407035,inf,inf
568,A182490,A316300,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KINDEX 싱가포르리츠', 'singapore,real-estate')",1.0,-0.005025,4.870523,1.0326483217422022,5.1250795567804275,0.051692195803357405,0.9949748743718593,1.0323829859613811,0.9849246231155779,1.0552763819095476,inf,inf
569,A182490,A352560,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 다우존스미국리츠(H)', 'US,real-estate')",1.0,-0.065327,4.901988,0.968343130333007,5.293322526922792,0.0498527132444087,0.9346733668341709,0.9699821573357997,0.9246231155778895,0.9949748743718593,inf,inf
570,A182490,A250780,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 코스닥150선물인버스', 'inverse')",1.0,0.025126,4.881195,1.0609780040203938,5.548337108220288,0.051287065948984314,1.0251256281407035,1.06112641000284,1.015075376884422,1.085427135678392,inf,inf
571,A182490,A295020,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KBSTAR 국채선물10년인버스', 'inverse,bond')",1.0,0.045226,4.871554,1.0787556299181171,5.70966486704926,0.05162652217378752,1.0452261306532664,1.0781995703266019,1.035175879396985,1.105527638190955,inf,inf
572,A182490,A217780,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 차이나CSI300인버스(합성)', 'china,inverse')",1.0,0.015075,4.872384,1.0502114954565245,5.37236958590788,0.05163251916200198,1.015075376884422,1.0502824178976524,1.0050251256281406,1.0753768844221105,inf,inf
573,A182490,A225030,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('TIGER 미국S&P500선물인버스(H)', 'US,inverse')",1.0,0.055276,4.892668,1.0901113590725466,5.458807707435278,0.050127297652622776,1.0552763819095476,1.0926919210244548,1.0452261306532664,1.1155778894472361,inf,inf
574,A182490,A373530,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('ARIRANG 신흥국MSCI인버스(합성 H)', 'emerging-market,inverse')",1.0,0.055276,4.889723,1.084824997669316,6.34822188922832,0.05043355522448389,1.0552763819095476,1.0853834551041441,1.0452261306532664,1.105527638190955,inf,inf
575,A182490,A280940,"('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,-0.005025,4.870642,1.0322961370237247,5.209952515111101,0.05171345205844963,0.9949748743718593,1.0320627017464117,0.9849246231155779,1.0552763819095476,inf,inf
576,A292770,A305720,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,0.005025,5.65575,0.9735423473763536,2.925864536455024,0.027135976951127162,1.0050251256281406,0.9728928990322926,0.0,0.0,inf,200.0
577,A292770,A091180,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 자동차', 'technology,manufacturing')",1.0,-0.005025,5.65186,0.9606616988263865,2.677436994278569,0.027130380504742792,0.9949748743718593,0.9613606269623126,0.0,0.0,inf,200.0
578,A292770,A228800,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 여행레저', 'retail')",1.0,0.005025,5.652987,0.9738177275856122,2.9367015321853756,0.027120716620741107,1.0050251256281406,0.9732147417473809,0.0,0.0,inf,200.0
579,A292770,A161510,"('KODEX 국채선물3년인버스', 'inverse,bond')","('ARIRANG 고배당주', 'high-dividend')",1.0,-0.015075,5.663615,0.9530243687153647,2.911966362899188,0.02689571695535926,0.9849246231155779,0.9530601503509089,0.0,0.0,inf,200.0
580,A292770,A150460,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 중국소비테마', 'china,retail')",1.0,0.005025,5.652731,0.974462184563606,3.027022298971849,0.027162641323005974,1.0050251256281406,0.9737866008241314,0.0,0.0,inf,200.0
581,A292770,A228810,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 미디어컨텐츠', 'retail')",1.0,0.005025,5.66099,0.9730213140252815,2.75571400366381,0.026911487476889085,1.0050251256281406,0.9730372042901745,0.0,0.0,inf,200.0
582,A292770,A139220,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 200 건설', 'utilities')",1.0,0.005025,5.652895,0.974186351199184,2.9902238218690327,0.02716985929772168,1.0050251256281406,0.9736537578980254,0.0,0.0,inf,200.0
583,A292770,A117680,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 철강', 'commodity')",1.0,-0.005025,5.656372,0.9619412332768281,2.753438157274108,0.02704867596237966,0.9949748743718593,0.9622389174089633,0.0,0.0,inf,200.0
584,A292770,A174350,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 로우볼', 'volatility')",1.0,-0.025126,5.663626,0.9416763653852261,2.7644344883007923,0.0267629980024046,0.9748743718592965,0.9421876715214403,0.0,0.0,inf,200.0
585,A292770,A244670,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 밸류Plus', 'value')",1.0,-0.005025,5.653974,0.9614089507780855,2.74818666329337,0.027139101664607805,0.9949748743718593,0.9617099133004925,0.0,0.0,inf,200.0
586,A292770,A322150,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KINDEX 스마트하이베타', 'factor-model')",1.0,0.005025,5.65552,0.9745693342005551,3.0266589650557436,0.02710856560098352,1.0050251256281406,0.9738160677048995,0.0,0.0,inf,200.0
587,A292770,A337120,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX Fn멀티팩터', 'factor-model')",1.0,0.005025,5.653709,0.9743018442942447,3.0111695898546045,0.02715756585288979,1.0050251256281406,0.9736110167793265,0.0,0.0,inf,200.0
588,A292770,A147970,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 모멘텀', 'momentum')",1.0,-0.005025,5.654324,0.9625320661735447,2.844184766366836,0.027131951012577125,0.9949748743718593,0.9625269924585379,0.0,0.0,inf,200.0
589,A292770,A243880,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 200IT레버리지', 'leverage,technology')",1.0,0.005025,5.657308,0.9768620904672901,3.1697496214086667,0.02691954866520554,1.0050251256281406,0.9755847502852564,0.0,0.0,inf,200.0
590,A292770,A153130,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 단기채권', 'bond')",1.0,1.0,5.660636,1.9585383719734906,2.3971659632845608,0.02690412672216759,2.0,1.9617904774305543,0.0,0.0,inf,200.0
591,A292770,A148070,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KOSEF 국고채10년', 'bond')",1.0,0.236181,5.928076,1.228474246511351,9.79477208456739,0.02017610153736797,1.236180904522613,1.2263783088233018,0.0,0.0,inf,200.0
592,A292770,A332620,"('KODEX 국채선물3년인버스', 'inverse,bond')","('ARIRANG 미국장기우량회사채', 'US,bond')",1.0,0.025126,5.661551,0.9986476006957707,3.20514248320649,0.026929534908774328,1.0251256281407035,0.9965977535406817,0.0,0.0,inf,200.0
593,A292770,A182490,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')",1.0,0.075377,5.667158,1.0477329285310082,3.134613654276527,0.02667686138567633,1.0753768844221105,1.0459274545144661,0.0,0.0,inf,200.0
594,A292770,A123310,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 인버스', 'inverse')",1.0,-0.005025,5.65516,0.9640776724224865,2.991207341662124,0.027120699140883338,0.9949748743718593,0.9634466724069449,0.0,0.0,inf,200.0
595,A292770,A292340,"('KODEX 국채선물3년인버스', 'inverse,bond')","('마이티 200커버드콜ATM레버리지', 'option,leverage')",1.0,0.005025,5.655959,0.9745374021849931,3.0285502735535594,0.027091364726747724,1.0050251256281406,0.9737823374095873,0.0,0.0,inf,200.0
596,A292770,A166400,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 200커버드콜5%OTM', 'option')",1.0,0.015075,5.656603,0.9869945152922935,3.2764729030231248,0.02703041677702608,1.015075376884422,0.9854856155934291,0.0,0.0,inf,200.0
597,A292770,A271050,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX WTI원유선물인버스(H)', 'commodity,inverse')",1.0,0.005025,5.643198,0.9815970279005436,3.7296688680683476,0.027510235040179676,1.0050251256281406,0.9791209127320402,0.0,0.0,inf,200.0
598,A292770,A132030,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 골드선물(H)', 'commodity')",1.0,0.005025,5.653997,0.972606704569755,2.8366864027165617,0.027152398651489877,1.0050251256281406,0.9726705556273529,0.0,0.0,inf,200.0
599,A292770,A138910,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 구리선물(H)', 'commodity')",1.0,0.005025,5.653262,0.9727520574001117,2.8188226309358324,0.027133412336118528,1.0050251256281406,0.9726687327991643,0.0,0.0,inf,200.0
600,A292770,A316300,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KINDEX 싱가포르리츠', 'singapore,real-estate')",1.0,0.005025,5.653379,0.972824210106069,2.851793267925269,0.027177413800250898,1.0050251256281406,0.9726970780737171,0.0,0.0,inf,200.0
601,A292770,A352560,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 다우존스미국리츠(H)', 'US,real-estate')",1.0,0.005025,5.654262,0.9731356696628181,2.8550181006163826,0.027137833060510083,1.0050251256281406,0.9729173765413454,0.0,0.0,inf,200.0
602,A292770,A250780,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 코스닥150선물인버스', 'inverse')",1.0,-0.015075,5.66627,0.9544873958660844,3.0489350305687752,0.02678021897818635,0.9849246231155779,0.9534664586972947,0.0,0.0,inf,200.0
603,A292770,A295020,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KBSTAR 국채선물10년인버스', 'inverse,bond')",1.0,-0.276382,5.962854,0.7192218660254893,16.68563865515709,0.019640521218461836,0.7236180904522613,0.7180651702226919,0.0,0.0,inf,200.0
604,A292770,A217780,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 차이나CSI300인버스(합성)', 'china,inverse')",1.0,-0.015075,5.657905,0.9557295339104475,2.9503736005583936,0.027072048005715704,0.9849246231155779,0.9547976461374459,0.0,0.0,inf,200.0
605,A292770,A225030,"('KODEX 국채선물3년인버스', 'inverse,bond')","('TIGER 미국S&P500선물인버스(H)', 'US,inverse')",1.0,-0.015075,5.657984,0.953087612918912,2.8001415433476695,0.026976256704357986,0.9849246231155779,0.952640886780975,0.0,0.0,inf,200.0
606,A292770,A373530,"('KODEX 국채선물3년인버스', 'inverse,bond')","('ARIRANG 신흥국MSCI인버스(합성 H)', 'emerging-market,inverse')",1.0,-0.005025,5.655209,0.9639647624597051,2.9492018823339423,0.027130122572864544,0.9949748743718593,0.9633684787163134,0.0,0.0,inf,200.0
607,A292770,A280940,"('KODEX 국채선물3년인버스', 'inverse,bond')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,-0.005025,5.653123,0.9623430015085528,2.828452376775018,0.02717213912549582,0.9949748743718593,0.9624539691010122,0.0,0.0,inf,200.0
608,A123310,A305720,"('TIGER 인버스', 'inverse')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,0.346734,3.847134,1.2385951355203546,2.8581398660399016,0.140953950758898,1.3467336683417086,1.209358764576572,0.0,0.0,inf,200.0
609,A123310,A091180,"('TIGER 인버스', 'inverse')","('KODEX 자동차', 'technology,manufacturing')",1.0,0.356784,3.996959,1.321413567099734,12.67128048198456,0.11813499300944605,1.35678391959799,1.3061374143030848,1.2462311557788945,1.3668341708542713,inf,313.0
610,A123310,A228800,"('TIGER 인버스', 'inverse')","('TIGER 여행레저', 'retail')",1.0,0.296482,3.808919,1.2024129900313878,3.1114580768863958,0.12851307540869472,1.2964824120603016,1.1767751513923432,0.0,0.0,inf,200.0
611,A123310,A161510,"('TIGER 인버스', 'inverse')","('ARIRANG 고배당주', 'high-dividend')",1.0,0.547739,3.841736,1.3567272488309425,1.6155250686984661,0.13015243713491761,1.5477386934673367,1.3867200551228227,0.0,0.0,inf,200.0
612,A123310,A150460,"('TIGER 인버스', 'inverse')","('TIGER 중국소비테마', 'china,retail')",1.0,0.507538,3.929988,1.4717673452026176,6.537859152020336,0.11140920605931881,1.5075376884422111,1.46465411235048,1.3869346733668342,1.5276381909547738,331.0,inf
613,A123310,A228810,"('TIGER 인버스', 'inverse')","('TIGER 미디어컨텐츠', 'retail')",1.0,0.256281,3.788547,1.1094225130593736,1.5939646167266206,0.143792039011454,1.256281407035176,1.1238881326545662,0.0,0.0,inf,200.0
614,A123310,A139220,"('TIGER 인버스', 'inverse')","('TIGER 200 건설', 'utilities')",1.0,0.427136,3.923795,1.373279009773415,5.688739606422164,0.12254724552391268,1.4271356783919598,1.3565475015629542,1.2663316582914572,1.4371859296482412,322.0,inf
615,A123310,A117680,"('TIGER 인버스', 'inverse')","('KODEX 철강', 'commodity')",1.0,0.246231,3.766924,1.1485254423828382,4.820993196625515,0.1432984333911709,1.2462311557788945,1.1228503303013984,0.0,0.0,inf,200.0
616,A123310,A174350,"('TIGER 인버스', 'inverse')","('TIGER 로우볼', 'volatility')",1.0,0.748744,3.956604,1.6121943318950993,2.223353223234565,0.11752435357402428,1.7487437185929648,1.614839890660571,0.0,0.0,inf,200.0
617,A123310,A244670,"('TIGER 인버스', 'inverse')","('KODEX 밸류Plus', 'value')",1.0,0.577889,4.006057,1.5425614397763872,6.52202131634015,0.1076636960428843,1.5778894472361809,1.5464711896440249,1.4572864321608041,1.5979899497487438,313.0,inf
618,A123310,A322150,"('TIGER 인버스', 'inverse')","('KINDEX 스마트하이베타', 'factor-model')",1.0,0.748744,4.831306,1.7541712596119847,74.1265648757672,0.05301310120913358,1.7487437185929648,1.7594895637904682,1.7386934673366834,1.7587939698492463,inf,200.0
619,A123310,A337120,"('TIGER 인버스', 'inverse')","('KODEX Fn멀티팩터', 'factor-model')",1.0,0.829146,4.701336,1.822919040343057,18.696263170459396,0.05763547654724295,1.829145728643216,1.8229425932317231,1.7889447236180904,1.8391959798994975,inf,249.0
